Nota Fiscal,Detalhes,Data Venda,Quantidade,Custo da Venda,Valor da Venda,Lucro,Local Vendas,Produto,Marca
NT002096,,18/07/2022,2,"10980,18603","15127,89697","4147,710941",São Paulo,Galaxy M53,Samsung
NT002097,,01/01/2022,2,"8201,014259","9486,37007","1285,355811",São Paulo,Galaxy M53,Samsung
NT002098,,20/10/2022,2,"11790,37352","13978,18556","2187,812037",São Paulo,Galaxy M53,Samsung
NT002099,,18/07/2022,2,"12091,47908","13669,21193","1577,732846",São Paulo,Galaxy M53,Samsung
NT002100,,16/11/2022,2,"11655,88109","13537,01114","1881,130055",São Paulo,Galaxy M53,Samsung
NT002101,,13/04/2022,2,"6153,302679","7940,166509","1786,86383",São Paulo,Galaxy M53,Samsung
NT002102,,27/08/2022,2,"5998,092231","7473,171252","1475,079021",São Paulo,Galaxy M53,Samsung
NT002103,,01/01/2022,2,"11570,8683","13139,05093","1568,182629",São Paulo,Galaxy M53,Samsung
NT002104,,01/09/2022,2,"4602,458029","6027,894424","1425,436395",São Paulo,Galaxy M53,Samsung
NT002105,,22/04/2022,2,"11452,8688","14704,09901","3251,230208",São Paulo,Galaxy M53,Samsung
NT002106,,07/11/2022,2,"6984,852997","8169,68659","1184,833593",São Paulo,Galaxy M53,Samsung
NT002107,,07/05/2022,2,"6422,651921","7088,913341","666,2614194",São Paulo,Galaxy M53,Samsung
NT002108,,10/02/2022,2,"10182,78822","11921,39143","1738,603211",São Paulo,Galaxy M53,Samsung
NT002109,,15/02/2022,2,"9692,902877","12550,70874","2857,805862",São Paulo,Galaxy M53,Samsung
NT002110,,08/03/2022,2,"7028,721756","8531,314383","1502,592628",São Paulo,Galaxy M53,Samsung
NT002111,,30/07/2022,2,"9429,829663","10417,26752","987,437862",São Paulo,Galaxy M53,Samsung
NT002112,,13/11/2022,2,"10560,55987","11651,74166","1091,181784",São Paulo,Galaxy M53,Samsung
NT002113,,14/09/2022,2,"10034,89672","11613,57311","1578,676391",São Paulo,Galaxy M53,Samsung
NT002114,,13/08/2022,2,"10849,14466","13689,78413","2840,639469",São Paulo,Galaxy M53,Samsung
NT002115,,16/09/2022,2,"5025,238529","6686,826803","1661,588274",São Paulo,Galaxy M53,Samsung
NT002116,,22/06/2022,2,"6574,059826","9132,772843","2558,713016",São Paulo,Galaxy M53,Samsung
NT002117,,19/05/2022,2,"10742,06635","13062,28364","2320,217284",São Paulo,Galaxy M53,Samsung
NT002118,,06/09/2022,2,"10411,71166","13509,49323","3097,78157",São Paulo,Galaxy M53,Samsung
NT002119,,31/07/2022,2,"10236,53583","12492,68262","2256,146793",São Paulo,Galaxy M53,Samsung
NT002120,,23/11/2022,2,"5494,296099","7352,892339","1858,59624",São Paulo,Galaxy M53,Samsung
NT002121,,14/03/2022,2,"11777,8811","16161,61148","4383,730376",São Paulo,Galaxy M53,Samsung
NT002122,,18/05/2022,2,"6276,69754","7717,501234","1440,803694",São Paulo,Galaxy M53,Samsung
NT002123,,25/09/2022,2,"4667,831603","6380,364498","1712,532895",São Paulo,Galaxy M53,Samsung
NT002124,,29/07/2022,2,"5730,746668","7465,110231","1734,363563",São Paulo,Galaxy M53,Samsung
NT002125,,29/05/2022,2,"12246,38144","16226,61032","3980,228874",São Paulo,Galaxy M53,Samsung
NT002126,,05/06/2022,2,"8999,979577","11278,53724","2278,557664",São Paulo,Galaxy M53,Samsung
NT002127,,28/08/2022,2,"4979,581275","6306,831916","1327,250641",São Paulo,Galaxy M53,Samsung
NT002128,,01/10/2022,2,"8216,817075","9422,547095","1205,73002",São Paulo,Galaxy M53,Samsung
NT002129,,24/11/2022,2,"7919,615457","9227,269367","1307,65391",São Paulo,Galaxy M53,Samsung
NT002130,,06/01/2022,2,"6240,556969","7548,369976","1307,813007",São Paulo,Galaxy M53,Samsung
NT002131,,10/10/2022,2,"6691,049908","7536,019885","844,9699763",São Paulo,Galaxy M53,Samsung
NT002132,,06/09/2022,2,"9586,359456","12312,8256","2726,466143",São Paulo,Galaxy M53,Samsung
NT002133,,15/10/2022,2,"9556,255992","10493,45337","937,1973828",São Paulo,Galaxy M53,Samsung
NT002134,,20/01/2022,2,"7947,782561","10652,81333","2705,03077",São Paulo,Galaxy M53,Samsung
NT002135,,10/09/2022,2,"11597,51264","13099,15891","1501,646272",São Paulo,Galaxy M53,Samsung
NT002136,,20/04/2022,2,"9307,34353","11319,28893","2011,945402",São Paulo,Galaxy M53,Samsung
NT002137,,05/01/2022,2,"12313,56223","13861,24704","1547,684807",São Paulo,Galaxy M53,Samsung
NT002138,,13/09/2022,2,"10090,04049","13792,63159","3702,591102",São Paulo,Galaxy M53,Samsung
NT002139,,17/02/2022,2,"4949,043494","5632,234166","683,1906718",São Paulo,Galaxy M53,Samsung
NT002140,,06/04/2022,2,"6957,631592","8358,590317","1400,958726",São Paulo,Galaxy M53,Samsung
NT002141,,07/03/2022,2,"8948,61225","12366,39032","3417,778075",São Paulo,Galaxy M53,Samsung
NT002142,,30/03/2022,2,"5316,99628","6921,217537","1604,221258",São Paulo,Galaxy M53,Samsung
NT002143,,01/04/2022,2,"7943,862537","9247,069992","1303,207455",São Paulo,Galaxy M53,Samsung
NT002144,,30/03/2022,2,"4738,975167","5424,858388","685,8832205",São Paulo,Galaxy M53,Samsung
NT002145,,19/05/2022,2,"12433,42705","15598,04733","3164,620279",São Paulo,Galaxy M53,Samsung
NT002146,,22/07/2022,2,"8353,88285","9336,979931","983,0970815",São Paulo,Galaxy M53,Samsung
NT002147,,28/06/2022,2,"9762,982902","11818,31244","2055,329541",São Paulo,Galaxy M53,Samsung
NT002148,,17/10/2022,2,"5983,296437","6561,684861","578,3884234",São Paulo,Galaxy M53,Samsung
NT002149,,27/04/2022,2,"5183,393467","6353,532566","1170,139099",São Paulo,Galaxy M53,Samsung
NT002150,,31/07/2022,2,"11665,38772","14361,3363","2695,948584",São Paulo,Galaxy M53,Samsung
NT002151,,10/05/2022,2,"5311,587016","6274,677963","963,0909472",São Paulo,Galaxy M53,Samsung
NT002152,,07/03/2022,2,"4606,47288","5856,054467","1249,581587",São Paulo,Galaxy M53,Samsung
NT002153,,31/08/2022,2,"7729,882202","9796,349544","2066,467342",São Paulo,Galaxy M53,Samsung
NT002154,,09/08/2022,2,"11052,47663","14222,63797","3170,16134",São Paulo,Galaxy M53,Samsung
NT002155,,18/05/2022,2,"6741,119103","7802,776439","1061,657336",São Paulo,Galaxy M53,Samsung
NT002156,,15/02/2022,2,"8516,830452","11338,75454","2821,924088",São Paulo,Galaxy M53,Samsung
NT002157,,13/03/2022,2,"10382,91414","12350,60512","1967,69098",São Paulo,Galaxy M53,Samsung
NT002158,,16/04/2022,2,"5349,693172","7084,257007","1734,563835",São Paulo,Galaxy M53,Samsung
NT002159,,10/01/2022,2,"8728,695796","9821,322395","1092,626599",São Paulo,Galaxy M53,Samsung
NT002160,,09/10/2022,2,"8836,78244","11961,39408","3124,611642",São Paulo,Galaxy M53,Samsung
NT002161,,19/07/2022,2,"6299,22719","8429,952329","2130,725138",São Paulo,Galaxy M53,Samsung
NT002162,,04/03/2022,2,"9882,486063","13272,99174","3390,505674",São Paulo,Galaxy M53,Samsung
NT002163,,31/01/2022,2,"11358,02033","13105,54704","1747,526718",São Paulo,Galaxy M53,Samsung
NT002164,,01/02/2022,2,"6150,156556","6972,614321","822,4577652",São Paulo,Galaxy M53,Samsung
NT002165,,14/10/2022,2,"10793,19945","12915,40438","2122,204938",São Paulo,Galaxy M53,Samsung
NT002166,,14/06/2022,2,"8892,21956","11070,0784","2177,858839",São Paulo,Galaxy M53,Samsung
NT002167,,18/08/2022,2,"11053,83022","13419,13267","2365,302453",São Paulo,Galaxy M53,Samsung
NT002168,,06/01/2022,2,"6637,31221","8802,08948","2164,77727",São Paulo,Galaxy M53,Samsung
NT002169,,15/03/2022,2,"9124,023395","12442,9387","3318,915307",São Paulo,Galaxy M53,Samsung
NT002170,,29/11/2022,2,"9668,998864","13394,88541","3725,886544",São Paulo,Galaxy M53,Samsung
NT002171,,08/02/2022,2,"7530,35935","8895,919224","1365,559875",São Paulo,Galaxy M53,Samsung
NT002172,,27/08/2022,2,"4515,004665","5119,284299","604,2796339",São Paulo,Galaxy M53,Samsung
NT002173,,29/07/2022,2,"7315,75055","8741,428383","1425,677833",São Paulo,Galaxy M53,Samsung
NT002174,,25/09/2022,2,"9384,925169","11714,01237","2329,087198",São Paulo,Galaxy M53,Samsung
NT002175,,19/05/2022,2,"6018,454836","7989,563704","1971,108868",São Paulo,Galaxy M53,Samsung
NT002176,,16/04/2022,2,"11994,39739","16099,19513","4104,797742",São Paulo,Galaxy M53,Samsung
NT002177,,23/04/2022,2,"4698,77143","6056,828465","1358,057035",São Paulo,Galaxy M53,Samsung
NT002178,,14/09/2022,2,"9902,302998","12171,89348","2269,590486",São Paulo,Galaxy M53,Samsung
NT002179,,26/05/2022,2,"7327,319955","9750,731542","2423,411587",São Paulo,Galaxy M53,Samsung
NT002180,,07/06/2022,2,"9278,451763","11426,83782","2148,386054",São Paulo,Galaxy M53,Samsung
NT002181,,20/05/2022,2,"7403,88279","8711,962818","1308,080028",São Paulo,Galaxy M53,Samsung
NT002182,,23/10/2022,2,"7231,177428","9171,030108","1939,852679",São Paulo,Galaxy M53,Samsung
NT002183,,05/03/2022,2,"7626,819149","8470,601006","843,7818571",São Paulo,Galaxy M53,Samsung
NT002184,,23/10/2022,2,"5170,504163","5784,58307","614,0789073",São Paulo,Galaxy M53,Samsung
NT002185,,12/06/2022,2,"10232,23347","11514,22298","1281,989509",São Paulo,Galaxy M53,Samsung
NT002186,,11/03/2022,2,"8405,540402","11177,30412","2771,76372",São Paulo,Galaxy M53,Samsung
NT002187,,29/11/2022,2,"10324,45285","13167,47445","2843,021593",São Paulo,Galaxy M53,Samsung
NT002188,,09/10/2022,2,"7648,523238","10083,84259","2435,319353",São Paulo,Galaxy M53,Samsung
NT002189,,30/05/2022,2,"7206,003883","8828,50515","1622,501267",São Paulo,Galaxy M53,Samsung
NT002190,,23/06/2022,2,"8503,868024","11649,3225","3145,454478",São Paulo,Galaxy M53,Samsung
NT002191,,22/08/2022,2,"8469,896364","10195,61959","1725,723227",São Paulo,Galaxy M53,Samsung
NT002192,,10/04/2022,2,"4534,959928","5829,573675","1294,613746",São Paulo,Galaxy M53,Samsung
NT002193,,20/07/2022,2,"4561,905487","5044,330632","482,4251446",São Paulo,Galaxy M53,Samsung
NT002194,,05/09/2022,2,"7873,490236","10618,27198","2744,781745",São Paulo,Galaxy M53,Samsung
NT002195,,14/06/2022,2,"12446,41153","13600,12151","1153,709979",São Paulo,Galaxy M53,Samsung
NT002196,,17/05/2022,2,"5029,408873","5961,635731","932,2268585",São Paulo,Galaxy M53,Samsung
NT002197,,27/10/2022,2,"9934,158865","12645,14132","2710,982455",São Paulo,Galaxy M53,Samsung
NT002198,,07/06/2022,2,"6172,077744","7068,040756","895,9630116",São Paulo,Galaxy M53,Samsung
NT002199,,29/11/2022,2,"7077,119672","8377,243698","1300,124026",São Paulo,Galaxy M53,Samsung
NT002200,,19/05/2022,2,"11498,39026","12938,28282","1439,892562",São Paulo,Galaxy M53,Samsung
NT002201,,22/06/2022,2,"11241,32174","14002,19717","2760,875431",São Paulo,Galaxy M53,Samsung
NT002202,,01/06/2022,2,"12247,56081","16317,70806","4070,147248",São Paulo,Galaxy M53,Samsung
NT002203,,07/05/2022,2,"10217,31594","11340,26594","1122,949995",São Paulo,Galaxy M53,Samsung
NT002204,,29/09/2022,2,"5921,411255","7738,730519","1817,319264",São Paulo,Galaxy M53,Samsung
NT002205,,13/05/2022,2,"10665,83177","14809,4328","4143,601033",São Paulo,Galaxy M53,Samsung
NT002206,,16/06/2022,2,"8726,262139","9981,340201","1255,078062",São Paulo,Galaxy M53,Samsung
NT002207,,20/06/2022,2,"10230,88509","12053,60142","1822,716333",São Paulo,Galaxy M53,Samsung
NT002208,,11/08/2022,2,"9684,649806","11545,84454","1861,194736",São Paulo,Galaxy M53,Samsung
NT002209,,02/04/2022,2,"7179,188469","9363,278162","2184,089692",São Paulo,Galaxy M53,Samsung
NT002210,,10/09/2022,2,"10809,21096","14765,44223","3956,231263",São Paulo,Galaxy M53,Samsung
NT002211,,31/10/2022,2,"11388,218","12498,01067","1109,792664",São Paulo,Galaxy M53,Samsung
NT002212,,05/12/2022,2,"8996,948505","11165,4705","2168,522",São Paulo,Galaxy M53,Samsung
NT002213,,21/09/2022,2,"8061,934475","11070,60582","3008,671342",São Paulo,Galaxy M53,Samsung
NT002214,,20/10/2022,2,"9333,579917","10962,87976","1629,299843",São Paulo,Galaxy M53,Samsung
NT002215,,04/05/2022,2,"7705,570132","8743,356488","1037,786356",São Paulo,Galaxy M53,Samsung
NT002216,,30/09/2022,2,"6505,696059","7934,521394","1428,825335",São Paulo,Galaxy M53,Samsung
NT002217,,30/03/2022,2,"11294,82479","12932,9753","1638,150514",São Paulo,Galaxy M53,Samsung
NT002218,,10/07/2022,2,"6321,448475","8172,296101","1850,847627",São Paulo,Galaxy M53,Samsung
NT002219,,27/11/2022,2,"8753,01975","10364,16232","1611,142569",São Paulo,Galaxy M53,Samsung
NT002220,,14/05/2022,2,"9324,794418","12000,97535","2676,180931",São Paulo,Galaxy M53,Samsung
NT002221,,05/11/2022,2,"11787,95512","13418,84674","1630,891625",São Paulo,Galaxy M53,Samsung
NT002222,,26/04/2022,2,"10851,70455","11946,67813","1094,973578",São Paulo,Galaxy M53,Samsung
NT002223,,07/06/2022,2,"10805,26661","12665,65366","1860,387054",São Paulo,Galaxy M53,Samsung
NT002224,,25/10/2022,2,"12403,21718","14893,23092","2490,013744",São Paulo,Galaxy M53,Samsung
NT002225,,31/03/2022,2,"10766,79029","13213,77549","2446,985193",São Paulo,Galaxy M53,Samsung
NT002226,,18/03/2022,2,"9759,857388","12026,3755","2266,518109",São Paulo,Galaxy M53,Samsung
NT002227,,06/05/2022,2,"9500,151911","11785,78321","2285,631299",São Paulo,Galaxy M53,Samsung
NT002228,,07/07/2022,2,"9170,07215","10672,88853","1502,816378",São Paulo,Galaxy M53,Samsung
NT002229,,03/11/2022,2,"8081,115958","10075,73889","1994,622929",São Paulo,Galaxy M53,Samsung
NT002230,,26/07/2022,2,"10430,66339","12612,69066","2182,027269",São Paulo,Galaxy M53,Samsung
NT002231,,06/05/2022,2,"6410,101267","8793,619807","2383,518539",São Paulo,Galaxy M53,Samsung
NT002232,,05/09/2022,2,"4664,311574","5309,731911","645,4203374",São Paulo,Galaxy M53,Samsung
NT002233,,01/05/2022,2,"12202,10029","16909,46765","4707,367362",São Paulo,Galaxy M53,Samsung
NT002234,,30/10/2022,2,"9922,357889","12496,36122","2574,003327",São Paulo,Galaxy M53,Samsung
NT002235,,28/07/2022,2,"11902,43057","15875,33672","3972,906153",São Paulo,Galaxy M53,Samsung
NT002236,,16/09/2022,2,"12010,65516","14748,81456","2738,159399",São Paulo,Galaxy M53,Samsung
NT002237,,09/01/2022,2,"8030,433872","10717,29171","2686,857843",São Paulo,Galaxy M53,Samsung
NT002238,,01/08/2022,2,"10915,59493","13582,9746","2667,379669",São Paulo,Galaxy M53,Samsung
NT002239,,23/10/2022,2,"7599,891025","8329,061702","729,1706764",São Paulo,Galaxy M53,Samsung
NT002240,,14/02/2022,2,"5242,868741","7180,164185","1937,295444",São Paulo,Galaxy M53,Samsung
NT002241,,06/05/2022,2,"9286,525626","11083,44146","1796,915836",São Paulo,Galaxy M53,Samsung
NT002242,,02/03/2022,2,"5075,58622","6918,800306","1843,214086",São Paulo,Galaxy M53,Samsung
NT002243,,20/04/2022,2,"6808,054836","7747,102305","939,0474684",São Paulo,Galaxy M53,Samsung
NT002244,,27/10/2022,2,"10546,33498","13138,68665","2592,35167",São Paulo,Galaxy M53,Samsung
NT002245,,12/04/2022,2,"4671,02781","5877,339024","1206,311215",São Paulo,Galaxy M53,Samsung
NT002246,,18/11/2022,2,"8060,624764","11175,78484","3115,160072",São Paulo,Galaxy M53,Samsung
NT002247,,06/08/2022,2,"11864,74124","14580,36058","2715,619348",São Paulo,Galaxy M53,Samsung
NT002248,,14/09/2022,2,"6037,656381","7658,583903","1620,927521",São Paulo,Galaxy M53,Samsung
NT002249,,11/11/2022,2,"9212,54406","12184,61096","2972,066903",São Paulo,Galaxy M53,Samsung
NT002250,,19/04/2022,2,"10339,63991","14196,44501","3856,805105",São Paulo,Galaxy M53,Samsung
NT002251,,18/06/2022,2,"8404,741821","10382,15928","1977,417459",São Paulo,Galaxy M53,Samsung
NT002252,,05/12/2022,2,"10098,80069","12626,23125","2527,430567",São Paulo,Galaxy M53,Samsung
NT002253,,18/11/2022,2,"5939,968754","6916,636636","976,6678825",São Paulo,Galaxy M53,Samsung
NT002254,,29/09/2022,2,"8127,754593","10085,81887","1958,064281",São Paulo,Galaxy M53,Samsung
NT002255,,27/04/2022,2,"5699,059704","7236,382637","1537,322934",São Paulo,Galaxy M53,Samsung
NT002256,,07/03/2022,2,"10808,09403","12866,12107","2058,027043",São Paulo,Galaxy M53,Samsung
NT002257,,08/07/2022,2,"11254,08816","15314,68014","4060,591988",São Paulo,Galaxy M53,Samsung
NT002258,,15/03/2022,2,"10574,23601","12001,97803","1427,742017",São Paulo,Galaxy M53,Samsung
NT002259,,08/11/2022,2,"9322,763688","11929,83578","2607,072097",São Paulo,Galaxy M53,Samsung
NT002260,,18/02/2022,2,"9465,208582","10362,16409","896,9555078",São Paulo,Galaxy M53,Samsung
NT002261,,02/05/2022,2,"9546,372206","13242,88588","3696,513675",São Paulo,Galaxy M53,Samsung
NT002262,,05/05/2022,2,"10422,46262","13188,8334","2766,370783",São Paulo,Galaxy M53,Samsung
NT002263,,17/11/2022,2,"4466,212787","6086,476584","1620,263797",São Paulo,Galaxy M53,Samsung
NT002264,,19/06/2022,2,"9832,107688","11113,16283","1281,055144",São Paulo,Galaxy M53,Samsung
NT002265,,20/10/2022,2,"5112,450191","6317,38417","1204,933979",São Paulo,Galaxy M53,Samsung
NT002266,,11/08/2022,2,"4678,751685","6405,70737","1726,955685",São Paulo,Galaxy M53,Samsung
NT002267,,08/06/2022,2,"11407,63312","14219,01871","2811,385592",São Paulo,Galaxy M53,Samsung
NT002268,,30/09/2022,2,"12259,424","16258,17876","3998,754762",São Paulo,Galaxy M53,Samsung
NT002269,,26/04/2022,2,"8465,66039","9871,430382","1405,769993",E-commerce,Galaxy M53,Samsung
NT002270,,19/05/2022,2,"6214,4513","6838,849343","624,3980426",E-commerce,Galaxy M53,Samsung
NT002271,,22/11/2022,2,"9527,765962","12020,63412","2492,86816",E-commerce,Galaxy M53,Samsung
NT002272,,14/03/2022,2,"7645,632254","9827,575013","2181,942758",E-commerce,Galaxy M53,Samsung
NT002273,,20/06/2022,2,"7198,692746","8386,575298","1187,882552",E-commerce,Galaxy M53,Samsung
NT002274,,21/06/2022,2,"9853,507479","11771,60829","1918,100812",E-commerce,Galaxy M53,Samsung
NT002275,,21/09/2022,2,"10240,79636","12909,74183","2668,945476",E-commerce,Galaxy M53,Samsung
NT002276,,02/07/2022,2,"9877,576983","12090,22814","2212,651161",E-commerce,Galaxy M53,Samsung
NT002277,,30/10/2022,2,"8504,592728","10690,92983","2186,337102",E-commerce,Galaxy M53,Samsung
NT002278,,23/05/2022,2,"9613,986827","12832,63892","3218,652092",E-commerce,Galaxy M53,Samsung
NT002279,,02/07/2022,2,"8967,614272","12375,3765","3407,762227",E-commerce,Galaxy M53,Samsung
NT002280,,31/05/2022,2,"9629,638187","12820,42227","3190,78408",E-commerce,Galaxy M53,Samsung
NT002281,,03/08/2022,2,"9084,818343","10311,7495","1226,931162",E-commerce,Galaxy M53,Samsung
NT002282,,12/07/2022,2,"12306,70657","16141,10049","3834,393919",E-commerce,Galaxy M53,Samsung
NT002283,,16/11/2022,2,"11144,93913","12776,88438","1631,945254",E-commerce,Galaxy M53,Samsung
NT002284,,25/09/2022,2,"10237,20349","12182,62414","1945,420647",E-commerce,Galaxy M53,Samsung
NT002285,,07/06/2022,2,"10242,69266","13476,75914","3234,066488",E-commerce,Galaxy M53,Samsung
NT002286,,03/07/2022,2,"10809,35508","14800,92288","3991,567798",E-commerce,Galaxy M53,Samsung
NT002287,,04/08/2022,2,"8218,462358","10751,10225","2532,63989",E-commerce,Galaxy M53,Samsung
NT002288,,01/11/2022,2,"10112,33453","11992,88915","1880,554613",E-commerce,Galaxy M53,Samsung
NT002289,,16/08/2022,2,"5688,267958","7782,696073","2094,428114",E-commerce,Galaxy M53,Samsung
NT002290,,28/08/2022,2,"9709,132049","12948,35204","3239,219988",E-commerce,Galaxy M53,Samsung
NT002291,,16/10/2022,2,"5512,783648","6395,071574","882,2879262",E-commerce,Galaxy M53,Samsung
NT002292,,07/11/2022,2,"8315,326615","10115,86542","1800,538801",E-commerce,Galaxy M53,Samsung
NT002293,,21/09/2022,2,"10931,5746","15166,40355","4234,828944",E-commerce,Galaxy M53,Samsung
NT002294,,18/06/2022,2,"11632,68004","15060,17942","3427,499386",E-commerce,Galaxy M53,Samsung
NT002295,,25/05/2022,2,"5232,303622","6733,447142","1501,14352",E-commerce,Galaxy M53,Samsung
NT002296,,21/04/2022,2,"10439,97327","14320,46516","3880,491888",E-commerce,Galaxy M53,Samsung
NT002297,,09/08/2022,2,"8915,54498","9746,685224","831,1402444",E-commerce,Galaxy M53,Samsung
NT002298,,28/11/2022,2,"5640,1709","7518,871827","1878,700928",E-commerce,Galaxy M53,Samsung
NT002299,,30/05/2022,2,"10626,61537","13810,5105","3183,895131",E-commerce,Galaxy M53,Samsung
NT002300,,17/09/2022,2,"9738,563549","12736,72149","2998,157936",E-commerce,Galaxy M53,Samsung
NT002301,,16/10/2022,2,"6722,484515","8887,654758","2165,170243",E-commerce,Galaxy M53,Samsung
NT002302,,24/06/2022,2,"10281,3916","13022,99418","2741,602585",E-commerce,Galaxy M53,Samsung
NT002303,,17/04/2022,2,"9674,063331","12443,02135","2768,958016",E-commerce,Galaxy M53,Samsung
NT002304,,03/07/2022,2,"9165,327352","10501,15933","1335,831976",E-commerce,Galaxy M53,Samsung
NT002305,,27/05/2022,2,"9896,982872","11997,49698","2100,514109",E-commerce,Galaxy M53,Samsung
NT002306,,26/09/2022,2,"6824,639782","8647,864153","1823,224371",E-commerce,Galaxy M53,Samsung
NT002307,,22/03/2022,2,"7478,363788","9993,870885","2515,507097",E-commerce,Galaxy M53,Samsung
NT002308,,02/10/2022,2,"11454,26827","12628,09583","1173,827556",E-commerce,Galaxy M53,Samsung
NT002309,,28/07/2022,2,"8150,550135","11156,56606","3006,015924",E-commerce,Galaxy M53,Samsung
NT002310,,29/06/2022,2,"5078,42807","5656,067117","577,6390464",E-commerce,Galaxy M53,Samsung
NT002311,,15/09/2022,2,"12464,41142","14653,04321","2188,631796",E-commerce,Galaxy M53,Samsung
